Time	XCoord	YCoord	VideoName
394488	-33728	33368	4T-D4-ND-F-BL.mpeg
394509	-33728	33368	4T-D4-ND-F-BL.mpeg
394528	-33728	33368	4T-D4-ND-F-BL.mpeg
394549	-33728	33368	4T-D4-ND-F-BL.mpeg
394635	-33728	33368	4T-D4-ND-F-BL.mpeg
394649	-33728	33368	4T-D4-ND-F-BL.mpeg
394669	-33728	33368	4T-D4-ND-F-BL.mpeg
394689	-33728	33368	4T-D4-ND-F-BL.mpeg
394709	-33728	33368	4T-D4-ND-F-BL.mpeg
394729	-33728	33368	4T-D4-ND-F-BL.mpeg
394749	-33728	33368	4T-D4-ND-F-BL.mpeg
394769	-33728	33368	4T-D4-ND-F-BL.mpeg
394788	-33728	33368	4T-D4-ND-F-BL.mpeg
394809	-33728	33368	4T-D4-ND-F-BL.mpeg
394829	-33728	33368	4T-D4-ND-F-BL.mpeg
394849	-33728	33368	4T-D4-ND-F-BL.mpeg
394868	-33728	33368	4T-D4-ND-F-BL.mpeg
394888	-33728	33368	4T-D4-ND-F-BL.mpeg
394909	-33728	33368	4T-D4-ND-F-BL.mpeg
394928	-33728	33368	4T-D4-ND-F-BL.mpeg
394948	-33728	33368	4T-D4-ND-F-BL.mpeg
395035	-33728	33368	4T-D4-ND-F-BL.mpeg
395049	-33728	33368	4T-D4-ND-F-BL.mpeg
395069	-33728	33368	4T-D4-ND-F-BL.mpeg
395089	-33728	33368	4T-D4-ND-F-BL.mpeg
395109	-33728	33368	4T-D4-ND-F-BL.mpeg
395129	-33728	33368	4T-D4-ND-F-BL.mpeg
395149	-33728	33368	4T-D4-ND-F-BL.mpeg
395169	-33728	33368	4T-D4-ND-F-BL.mpeg
395188	-33728	33368	4T-D4-ND-F-BL.mpeg
395209	-33728	33368	4T-D4-ND-F-BL.mpeg
395228	-33728	33368	4T-D4-ND-F-BL.mpeg
395248	-33728	33368	4T-D4-ND-F-BL.mpeg
395269	-33728	33368	4T-D4-ND-F-BL.mpeg
395288	-33728	33368	4T-D4-ND-F-BL.mpeg
395309	-33728	33368	4T-D4-ND-F-BL.mpeg
395328	-33728	33368	4T-D4-ND-F-BL.mpeg
395348	-33728	33368	4T-D4-ND-F-BL.mpeg
395435	-33728	33368	4T-D4-ND-F-BL.mpeg
